,current_nA,time_s,substrate_reference_mM,SMA_10
2753,2.038586,2753,2.9846,2.9846
2754,2.047981,2754,2.9846,2.9846
2755,2.0761640000000003,2755,2.9846,2.9846
2756,2.05972375,2756,2.9846,2.9846
2757,2.0573750000000004,2757,2.9846,2.9846
2758,2.0573750000000004,2758,2.9846,2.9846
2759,2.087907,2759,2.9846,2.9846
2760,2.0814482499999998,2760,2.9846,2.9846
2761,2.0949530000000003,2761,2.9846,2.9846
2762,2.085558,2762,2.9846,2.9846
2763,2.123136,2763,2.9846,2.9846
2764,2.0573750000000004,2764,2.9846,2.9846
2765,2.0949530000000003,2765,2.9846,2.9846
2766,2.047981,2766,2.9846,2.9846
2767,2.038586,2767,2.9846,2.9846
2768,2.02684325,2768,2.9846,2.9846
2769,2.010403,2769,2.9846,2.9846
2770,2.010403,2770,2.9846,2.9846
2771,2.038586,2771,2.9846,2.9846
2772,2.1137420000000002,2772,2.9846,2.9846
2773,2.13253,2773,2.9846,2.9846
2774,2.085558,2774,2.9846,2.9846
2775,2.0761640000000003,2775,2.9846,2.9846
2776,2.085558,2776,2.9846,2.9846
2777,2.066769,2777,2.9846,2.9846
2778,2.066769,2778,2.9846,2.9846
2779,2.0761640000000003,2779,2.9846,2.9846
2780,2.07851225,2780,2.9846,2.9846
2781,2.066769,2781,2.9846,2.9846
2782,2.0438705625000004,2782,2.9846,2.9846
2783,2.010403,2783,2.9846,2.9846
2784,2.019798,2784,2.9846,2.9846
2785,1.9446420000000002,2785,2.9846,2.9846
2786,2.13253,2786,2.9846,2.9846
2787,1.9446420000000002,2787,2.9846,2.9846
2788,2.151319,2788,2.9846,2.9846
2789,2.226475,2789,2.9846,2.9846
2790,2.010403,2790,2.9846,2.9846
2791,2.104347,2791,2.9846,2.9846
2792,2.141925,2792,2.9846,2.9846
2793,2.0573750000000004,2793,2.9846,2.9846
2794,2.151319,2794,2.9846,2.9846
2795,2.123136,2795,2.9846,2.9846
2796,2.085558,2796,2.9846,2.9846
2797,2.151319,2797,2.9846,2.9846
2798,2.0761640000000003,2798,2.9846,2.9846
2799,2.066769,2799,2.9846,2.9846
2800,2.104347,2800,2.9846,2.9846
2801,2.019798,2801,2.9846,2.9846
2802,1.9164590000000001,2802,2.9846,2.9846
2803,2.010403,2803,2.9846,2.9846
2804,2.029192,2804,2.9846,2.9846
2805,2.066769,2805,2.9846,2.9846
2806,2.066769,2806,2.9846,2.9846
2807,2.092604,2807,2.9846,2.9846
2808,2.123136,2808,2.9846,2.9846
2809,2.1137420000000002,2809,2.9846,2.9846
2810,2.151319,2810,2.9846,2.9846
2811,2.2640520000000004,2811,2.9846,2.9846
2812,2.226475,2812,2.9846,2.9846
2813,2.151319,2813,2.9846,2.9846
2814,2.104347,2814,2.9846,2.9846
2815,2.066769,2815,2.9846,2.9846
2816,2.123136,2816,2.9846,2.9846
2817,2.029192,2817,2.9846,2.9846
2818,2.066769,2818,2.9846,2.9846
2819,2.0573750000000004,2819,2.9846,2.9846
2820,2.06442075,2820,2.9846,2.9846
2821,2.0573750000000004,2821,2.9846,2.9846
2822,2.0761640000000003,2822,2.9846,2.9846
2823,2.104347,2823,2.9846,2.9846
2824,2.08790675,2824,2.9846,2.9846
2825,2.085558,2825,2.9846,2.9846
2826,2.085558,2826,2.9846,2.9846
2827,2.151319,2827,2.9846,2.9846
2828,2.1137420000000002,2828,2.9846,2.9846
2829,2.188897,2829,2.9846,2.9846
2830,2.0949530000000003,2830,2.9846,2.9846
2831,2.019798,2831,2.9846,2.9846
2832,2.1137420000000002,2832,2.9846,2.9846
2833,2.151319,2833,2.9846,2.9846
2834,2.0573750000000004,2834,2.9846,2.9846
2835,1.991614,2835,2.9846,2.9846
2836,2.170108,2836,2.9846,2.9846
2837,2.123136,2837,2.9846,2.9846
2838,2.104347,2838,2.9846,2.9846
2839,2.10669575,2839,2.9846,2.9846
2840,2.0949530000000003,2840,2.9846,2.9846
2841,2.104347,2841,2.9846,2.9846
2842,2.10669575,2842,2.9846,2.9846
2843,2.0949530000000003,2843,2.9846,2.9846
2844,2.13253,2844,2.9846,2.9846
2845,2.170108,2845,2.9846,2.9846
2846,2.151319,2846,2.9846,2.9846
2847,1.9634310000000004,2847,2.9846,2.9846
2848,2.123136,2848,2.9846,2.9846
2849,2.0010090000000003,2849,2.9846,2.9846
2850,2.029192,2850,2.9846,2.9846
2851,2.13253,2851,2.9846,2.9846
2852,2.038586,2852,2.9846,2.9846
2853,2.085558,2853,2.9846,2.9846
2854,2.104347,2854,2.9846,2.9846
2855,2.0761640000000003,2855,2.9846,2.9846
2856,2.066769,2856,2.9846,2.9846
2857,2.1137420000000002,2857,2.9846,2.9846
2858,2.198291,2858,2.9846,2.9846
2859,2.188897,2859,2.9846,2.9846
2860,2.245263,2860,2.9846,2.9846
2861,2.188897,2861,2.9846,2.9846
2862,2.2311715,2862,2.9846,2.9846
2863,2.245263,2863,2.9846,2.9846
2864,2.245263,2864,2.9846,2.9846
2865,2.160714,2865,2.9846,2.9846
2866,2.038586,2866,2.9846,2.9846
2867,2.13253,2867,2.9846,2.9846
2868,1.935248,2868,2.9846,2.9846
2869,2.085558,2869,2.9846,2.9846
2870,2.198291,2870,2.9846,2.9846
2871,2.235869,2871,2.9846,2.9846
2872,2.21708,2872,2.9846,2.9846
2873,2.123136,2873,2.9846,2.9846
2874,2.0949530000000003,2874,2.9846,2.9846
2875,2.066769,2875,2.9846,2.9846
2876,2.066769,2876,2.9846,2.9846
2877,2.019798,2877,2.9846,2.9846
2878,2.0949530000000003,2878,2.9846,2.9846
2879,2.1795020000000003,2879,2.9846,2.9846
2880,2.170108,2880,2.9846,2.9846
2881,2.151319,2881,2.9846,2.9846
2882,2.188897,2882,2.9846,2.9846
2883,2.21708,2883,2.9846,2.9846
2884,2.104347,2884,2.9846,2.9846
2885,2.0761640000000003,2885,2.9846,2.9846
2886,2.13253,2886,2.9846,2.9846
2887,2.085558,2887,2.9846,2.9846
2888,2.0949530000000003,2888,2.9846,2.9846
2889,2.13253,2889,2.9846,2.9846
2890,2.1113930000000005,2890,2.9846,2.9846
2891,2.0761640000000003,2891,2.9846,2.9846
2892,2.141925,2892,2.9846,2.9846
2893,2.104347,2893,2.9846,2.9846
2894,2.141925,2894,2.9846,2.9846
2895,2.066769,2895,2.9846,2.9846
2896,2.010403,2896,2.9846,2.9846
2897,2.141925,2897,2.9846,2.9846
2898,2.170108,2898,2.9846,2.9846
2899,2.2922350000000002,2899,2.9846,2.9846
2900,2.0949530000000003,2900,2.9846,2.9846
2901,2.188897,2901,2.9846,2.9846
2902,2.13253,2902,2.9846,2.9846
2903,2.038586,2903,2.9846,2.9846
2904,2.1795020000000003,2904,2.9846,2.9846
2905,2.104347,2905,2.9846,2.9846
2906,2.13253,2906,2.9846,2.9846
2907,2.066769,2907,2.9846,2.9846
2908,2.0949530000000003,2908,2.9846,2.9846
2909,2.09495275,2909,2.9846,2.9846
2910,2.1137420000000002,2910,2.9846,2.9846
2911,2.104347,2911,2.9846,2.9846
2912,2.160714,2912,2.9846,2.9846
2913,2.047981,2913,2.9846,2.9846
2914,2.151319,2914,2.9846,2.9846
2915,2.104347,2915,2.9846,2.9846
2916,2.134879,2916,2.9846,2.9846
2917,2.141925,2917,2.9846,2.9846
2918,2.141925,2918,2.9846,2.9846
2919,2.141925,2919,2.9846,2.9846
2920,2.14897075,2920,2.9846,2.9846
2921,2.151319,2921,2.9846,2.9846
2922,2.160714,2922,2.9846,2.9846
2923,2.1372277499999996,2923,2.9846,2.9846
2924,2.123136,2924,2.9846,2.9846
2925,2.1137420000000002,2925,2.9846,2.9846
2926,2.1137420000000002,2926,2.9846,2.9846
2927,2.141925,2927,2.9846,2.9846
2928,2.226475,2928,2.9846,2.9846
2929,2.141925,2929,2.9846,2.9846
2930,2.207686,2930,2.9846,2.9846
2931,2.104347,2931,2.9846,2.9846
2932,2.1137420000000002,2932,2.9846,2.9846
2933,2.047981,2933,2.9846,2.9846
2934,1.9822200000000003,2934,2.9846,2.9846
2935,2.085558,2935,2.9846,2.9846
2936,2.010403,2936,2.9846,2.9846
2937,2.104347,2937,2.9846,2.9846
2938,2.1137420000000002,2938,2.9846,2.9846
2939,2.160714,2939,2.9846,2.9846
2940,2.188897,2940,2.9846,2.9846
2941,2.1442735,2941,2.9846,2.9846
2942,2.104347,2942,2.9846,2.9846
2943,2.123136,2943,2.9846,2.9846
2944,2.13253,2944,2.9846,2.9846
2945,2.010403,2945,2.9846,2.9846
2946,2.123136,2946,2.9846,2.9846
2947,2.047981,2947,2.9846,2.9846
2948,2.085558,2948,2.9846,2.9846
2949,2.066769,2949,2.9846,2.9846
2950,2.141925,2950,2.9846,2.9846
2951,2.13253,2951,2.9846,2.9846
2952,2.245263,2952,2.9846,2.9846
2953,2.160714,2953,2.9846,2.9846
2954,2.038586,2954,2.9846,2.9846
2955,2.0761640000000003,2955,2.9846,2.9846
2956,2.0785125,2956,2.9846,2.9846
2957,2.0949530000000003,2957,2.9846,2.9846
2958,2.104347,2958,2.9846,2.9846
2959,2.160714,2959,2.9846,2.9846
2960,2.207686,2960,2.9846,2.9846
2961,2.0949530000000003,2961,2.9846,2.9846
2962,2.141925,2962,2.9846,2.9846
2963,2.254658,2963,2.9846,2.9846
2964,2.2640520000000004,2964,2.9846,2.9846
2965,2.104347,2965,2.9846,2.9846
2966,2.198291,2966,2.9846,2.9846
2967,2.123136,2967,2.9846,2.9846
2968,2.0949530000000003,2968,2.9846,2.9846
2969,2.0761640000000003,2969,2.9846,2.9846
2970,2.047981,2970,2.9846,2.9846
2971,2.123136,2971,2.9846,2.9846
2972,2.047981,2972,2.9846,2.9846
2973,2.170108,2973,2.9846,2.9846
2974,2.141925,2974,2.9846,2.9846
2975,2.13487925,2975,2.9846,2.9846
2976,2.1137420000000002,2976,2.9846,2.9846
2977,2.1137420000000002,2977,2.9846,2.9846
2978,2.106696,2978,2.9846,2.9846
2979,2.085558,2979,2.9846,2.9846
2980,2.1137420000000002,2980,2.9846,2.9846
2981,2.13253,2981,2.9846,2.9846
2982,2.235869,2982,2.9846,2.9846
2983,2.13253,2983,2.9846,2.9846
2984,2.235869,2984,2.9846,2.9846
2985,2.104347,2985,2.9846,2.9846
2986,2.198291,2986,2.9846,2.9846
2987,2.151319,2987,2.9846,2.9846
2988,2.0573750000000004,2988,2.9846,2.9846
2989,2.141925,2989,2.9846,2.9846
2990,2.1137420000000002,2990,2.9846,2.9846
2991,2.13253,2991,2.9846,2.9846
2992,2.038586,2992,2.9846,2.9846
2993,1.972826,2993,2.9846,2.9846
2994,2.066769,2994,2.9846,2.9846
2995,1.9634310000000004,2995,2.9846,2.9846
2996,2.066769,2996,2.9846,2.9846
2997,2.207686,2997,2.9846,2.9846
2998,2.038586,2998,2.9846,2.9846
2999,2.141925,2999,2.9846,2.9846
3000,2.1137420000000002,3000,2.9846,2.9846
3001,2.0808612500000003,3001,2.9846,2.9846
3002,2.029192,3002,2.9846,2.9846
3003,2.038586,3003,2.9846,2.9846
3004,1.991614,3004,2.9846,2.9846
3005,2.010403,3005,2.9846,2.9846
3006,2.0573750000000004,3006,2.9846,2.9846
3007,2.226475,3007,2.9846,2.9846
3008,2.151319,3008,2.9846,2.9846
3009,2.235869,3009,2.9846,2.9846
3010,2.1795020000000003,3010,2.9846,2.9846
3011,2.1795020000000003,3011,2.9846,2.9846
3012,2.13253,3012,2.9846,2.9846
3013,2.13253,3013,2.9846,2.9846
3014,2.1442732500000004,3014,2.9846,2.9846
3015,2.151319,3015,2.9846,2.9846
3016,2.160714,3016,2.9846,2.9846
3017,2.13253,3017,2.9846,2.9846
3018,2.170108,3018,2.9846,2.9846
3019,2.141925,3019,2.9846,2.9846
3020,2.198291,3020,2.9846,2.9846
3021,2.170108,3021,2.9846,2.9846
3022,2.21708,3022,2.9846,2.9846
3023,2.104347,3023,2.9846,2.9846
3024,2.0761640000000003,3024,2.9846,2.9846
3025,2.09965,3025,2.9846,2.9846
3026,2.123136,3026,2.9846,2.9846
3027,2.0949530000000003,3027,2.9846,2.9846
3028,2.0573750000000004,3028,2.9846,2.9846
3029,2.0761640000000003,3029,2.9846,2.9846
3030,2.1795020000000003,3030,2.9846,2.9846
3031,2.198291,3031,2.9846,2.9846
3032,2.123136,3032,2.9846,2.9846
3033,2.160714,3033,2.9846,2.9846
3034,2.207686,3034,2.9846,2.9846
3035,2.019798,3035,2.9846,2.9846
3036,2.0949530000000003,3036,2.9846,2.9846
3037,2.038586,3037,2.9846,2.9846
3038,2.13253,3038,2.9846,2.9846
3039,2.1795020000000003,3039,2.9846,2.9846
3040,2.047981,3040,2.9846,2.9846
3041,2.0761640000000003,3041,2.9846,2.9846
3042,1.954037,3042,2.9846,2.9846
3043,2.085558,3043,2.9846,2.9846
3044,2.198291,3044,2.9846,2.9846
3045,2.066769,3045,2.9846,2.9846
3046,2.1137420000000002,3046,2.9846,2.9846
3047,2.151319,3047,2.9846,2.9846
3048,2.111393,3048,2.9846,2.9846
3049,2.0949530000000003,3049,2.9846,2.9846
3050,2.085558,3050,2.9846,2.9846
3051,2.1137420000000002,3051,2.9846,2.9846
3052,2.0010090000000003,3052,2.9846,2.9846
3053,2.0949530000000003,3053,2.9846,2.9846
3054,2.151319,3054,2.9846,2.9846
3055,2.0573750000000004,3055,2.9846,2.9846
3056,2.141925,3056,2.9846,2.9846
3057,2.123136,3057,2.9846,2.9846
3058,2.1654109999999998,3058,2.9846,2.9846
3059,2.188897,3059,2.9846,2.9846
3060,2.207686,3060,2.9846,2.9846
3061,2.170108,3061,2.9846,2.9846
3062,2.170108,3062,2.9846,2.9846
3063,2.11609025,3063,2.9846,2.9846
3064,2.047981,3064,2.9846,2.9846
3065,2.0761640000000003,3065,2.9846,2.9846
3066,2.085558,3066,2.9846,2.9846
3067,2.085558,3067,2.9846,2.9846
3068,2.047981,3068,2.9846,2.9846
3069,2.104347,3069,2.9846,2.9846
3070,2.0761640000000003,3070,2.9846,2.9846
3071,2.13253,3071,2.9846,2.9846
3072,2.226475,3072,2.9846,2.9846
3073,2.141925,3073,2.9846,2.9846
3074,2.188897,3074,2.9846,2.9846
3075,2.21708,3075,2.9846,2.9846
3076,2.151319,3076,2.9846,2.9846
3077,2.13253,3077,2.9846,2.9846
3078,2.170108,3078,2.9846,2.9846
3079,2.085558,3079,2.9846,2.9846
3080,2.029192,3080,2.9846,2.9846
3081,2.151319,3081,2.9846,2.9846
3082,1.991614,3082,2.9846,2.9846
3083,2.198291,3083,2.9846,2.9846
3084,2.0573750000000004,3084,2.9846,2.9846
3085,2.235869,3085,2.9846,2.9846
3086,2.198291,3086,2.9846,2.9846
3087,2.21708,3087,2.9846,2.9846
3088,2.13253,3088,2.9846,2.9846
3089,2.066769,3089,2.9846,2.9846
3090,2.123136,3090,2.9846,2.9846
3091,2.085558,3091,2.9846,2.9846
3092,2.141925,3092,2.9846,2.9846
3093,2.151319,3093,2.9846,2.9846
3094,2.047981,3094,2.9846,2.9846
3095,2.0761640000000003,3095,2.9846,2.9846
3096,2.170108,3096,2.9846,2.9846
3097,2.198291,3097,2.9846,2.9846
3098,2.151319,3098,2.9846,2.9846
3099,2.188897,3099,2.9846,2.9846
3100,2.160714,3100,2.9846,2.9846
3101,2.177154,3101,2.9846,2.9846
3102,2.170108,3102,2.9846,2.9846
3103,2.188897,3103,2.9846,2.9846
3104,2.198291,3104,2.9846,2.9846
3105,2.146622,3105,2.9846,2.9846
3106,2.123136,3106,2.9846,2.9846
3107,2.0761640000000003,3107,2.9846,2.9846
3108,2.085558,3108,2.9846,2.9846
3109,2.0949530000000003,3109,2.9846,2.9846
3110,2.141925,3110,2.9846,2.9846
3111,2.188897,3111,2.9846,2.9846
3112,2.151319,3112,2.9846,2.9846
3113,2.235869,3113,2.9846,2.9846
3114,2.207686,3114,2.9846,2.9846
3115,2.151319,3115,2.9846,2.9846
3116,2.0761640000000003,3116,2.9846,2.9846
3117,2.066769,3117,2.9846,2.9846
3118,2.1137420000000002,3118,2.9846,2.9846
3119,2.05502675,3119,2.9846,2.9846
3120,2.019798,3120,2.9846,2.9846
3121,2.019798,3121,2.9846,2.9846
3122,2.123136,3122,2.9846,2.9846
3123,2.029192,3123,2.9846,2.9846
3124,2.151319,3124,2.9846,2.9846
3125,2.207686,3125,2.9846,2.9846
3126,2.104347,3126,2.9846,2.9846
3127,2.188897,3127,2.9846,2.9846
3128,2.104347,3128,2.9846,2.9846
3129,2.160714,3129,2.9846,2.9846
3130,2.123136,3130,2.9846,2.9846
3131,2.104347,3131,2.9846,2.9846
3132,2.0573750000000004,3132,2.9846,2.9846
3133,2.0573750000000004,3133,2.9846,2.9846
3134,2.1137420000000002,3134,2.9846,2.9846
3135,2.0761640000000003,3135,2.9846,2.9846
3136,2.160714,3136,2.9846,2.9846
3137,2.207686,3137,2.9846,2.9846
3138,2.0949530000000003,3138,2.9846,2.9846
3139,2.047981,3139,2.9846,2.9846
3140,2.085558,3140,2.9846,2.9846
3141,2.0761640000000003,3141,2.9846,2.9846
3142,2.21708,3142,2.9846,2.9846
3143,2.207686,3143,2.9846,2.9846
3144,2.273447,3144,2.9846,2.9846
3145,2.21708,3145,2.9846,2.9846
3146,2.151319,3146,2.9846,2.9846
3147,2.198291,3147,2.9846,2.9846
3148,2.141925,3148,2.9846,2.9846
3149,2.160714,3149,2.9846,2.9846
3150,2.066769,3150,2.9846,2.9846
3151,2.170108,3151,2.9846,2.9846
3152,2.0573750000000004,3152,2.9846,2.9846
3153,2.123136,3153,2.9846,2.9846
3154,2.038586,3154,2.9846,2.9846
3155,2.151319,3155,2.9846,2.9846
3156,2.141925,3156,2.9846,2.9846
3157,2.0573750000000004,3157,2.9846,2.9846
3158,2.0573750000000004,3158,2.9846,2.9846
3159,2.019798,3159,2.9846,2.9846
3160,2.141925,3160,2.9846,2.9846
3161,2.0761640000000003,3161,2.9846,2.9846
3162,2.141925,3162,2.9846,2.9846
3163,2.160714,3163,2.9846,2.9846
3164,2.207686,3164,2.9846,2.9846
3165,2.160714,3165,2.9846,2.9846
3166,2.141925,3166,2.9846,2.9846
3167,2.160714,3167,2.9846,2.9846
3168,1.991614,3168,2.9846,2.9846
3169,2.1795020000000003,3169,2.9846,2.9846
3170,2.0761640000000003,3170,2.9846,2.9846
3171,2.226475,3171,2.9846,2.9846
3172,2.2640520000000004,3172,2.9846,2.9846
3173,2.038586,3173,2.9846,2.9846
3174,2.085558,3174,2.9846,2.9846
3175,2.029192,3175,2.9846,2.9846
3176,2.151319,3176,2.9846,2.9846
3177,2.170108,3177,2.9846,2.9846
3178,2.047981,3178,2.9846,2.9846
3179,2.019798,3179,2.9846,2.9846
3180,2.160714,3180,2.9846,2.9846
3181,2.104347,3181,2.9846,2.9846
3182,2.047981,3182,2.9846,2.9846
3183,2.13018175,3183,2.9846,2.9846
3184,2.188897,3184,2.9846,2.9846
3185,2.1795020000000003,3185,2.9846,2.9846
3186,2.123136,3186,2.9846,2.9846
3187,2.1607135000000004,3187,2.9846,2.9846
3188,2.1795020000000003,3188,2.9846,2.9846
3189,2.160714,3189,2.9846,2.9846
3190,2.160714,3190,2.9846,2.9846
3191,2.1137420000000002,3191,2.9846,2.9846
3192,2.0949530000000003,3192,2.9846,2.9846
3193,2.13253,3193,2.9846,2.9846
3194,2.1254845,3194,2.9846,2.9846
3195,2.141925,3195,2.9846,2.9846
3196,2.13253,3196,2.9846,2.9846
3197,2.0949530000000003,3197,2.9846,2.9846
3198,2.104347,3198,2.9846,2.9846
3199,2.09730125,3199,2.9846,2.9846
3200,2.104347,3200,2.9846,2.9846
3201,2.085558,3201,2.9846,2.9846
3202,2.0761640000000003,3202,2.9846,2.9846
3203,2.085558,3203,2.9846,2.9846
3204,2.104347,3204,2.9846,2.9846
3205,2.047981,3205,2.9846,2.9846
3206,2.141925,3206,2.9846,2.9846
3207,2.188897,3207,2.9846,2.9846
3208,2.0949530000000003,3208,2.9846,2.9846
3209,2.207686,3209,2.9846,2.9846
3210,2.0761640000000003,3210,2.9846,2.9846
3211,2.151319,3211,2.9846,2.9846
3212,2.085558,3212,2.9846,2.9846
3213,2.188897,3213,2.9846,2.9846
3214,2.188897,3214,2.9846,2.9846
3215,2.1654109999999998,3215,2.9846,2.9846
3216,2.0949530000000003,3216,2.9846,2.9846
3217,2.188897,3217,2.9846,2.9846
3218,2.123136,3218,2.9846,2.9846
3219,2.141925,3219,2.9846,2.9846
3220,2.0761640000000003,3220,2.9846,2.9846
3221,2.085558,3221,2.9846,2.9846
3222,2.1795020000000003,3222,2.9846,2.9846
3223,2.160714,3223,2.9846,2.9846
3224,2.1630622500000003,3224,2.9846,2.9846
3225,2.151319,3225,2.9846,2.9846
3226,2.160714,3226,2.9846,2.9846
3227,2.188897,3227,2.9846,2.9846
3228,2.177154,3228,2.9846,2.9846
3229,2.170108,3229,2.9846,2.9846
3230,2.188897,3230,2.9846,2.9846
3231,2.141925,3231,2.9846,2.9846
3232,2.019798,3232,2.9846,2.9846
3233,2.104347,3233,2.9846,2.9846
3234,2.254658,3234,2.9846,2.9846
3235,2.1137420000000002,3235,2.9846,2.9846
3236,2.141925,3236,2.9846,2.9846
3237,2.151319,3237,2.9846,2.9846
3238,2.160714,3238,2.9846,2.9846
3239,2.066769,3239,2.9846,2.9846
3240,2.198291,3240,2.9846,2.9846
3241,2.1137420000000002,3241,2.9846,2.9846
3242,2.1137420000000002,3242,2.9846,2.9846
3243,2.1372277499999996,3243,2.9846,2.9846
3244,2.13253,3244,2.9846,2.9846
3245,2.1196131875,3245,2.9846,2.9846
3246,2.0949530000000003,3246,2.9846,2.9846
3247,2.1137420000000002,3247,2.9846,2.9846
3248,2.019798,3248,2.9846,2.9846
3249,2.047981,3249,2.9846,2.9846
3250,2.029192,3250,2.9846,2.9846
3251,2.1137420000000002,3251,2.9846,2.9846
3252,2.0573750000000004,3252,2.9846,2.9846
3253,2.188897,3253,2.9846,2.9846
3254,2.066769,3254,2.9846,2.9846
3255,2.207686,3255,2.9846,2.9846
3256,2.13253,3256,2.9846,2.9846
3257,2.188897,3257,2.9846,2.9846
3258,2.085558,3258,2.9846,2.9846
3259,2.038586,3259,2.9846,2.9846
3260,2.0761640000000003,3260,2.9846,2.9846
3261,2.13253,3261,2.9846,2.9846
3262,2.0761640000000003,3262,2.9846,2.9846
3263,2.0573750000000004,3263,2.9846,2.9846
3264,2.010403,3264,2.9846,2.9846
3265,2.066769,3265,2.9846,2.9846
3266,2.1137420000000002,3266,2.9846,2.9846
3267,2.0761640000000003,3267,2.9846,2.9846
3268,2.085558,3268,2.9846,2.9846
3269,2.188897,3269,2.9846,2.9846
3270,2.1795020000000003,3270,2.9846,2.9846
3271,2.174805,3271,2.9846,2.9846
3272,2.151319,3272,2.9846,2.9846
3273,2.1795020000000003,3273,2.9846,2.9846
3274,2.085558,3274,2.9846,2.9846
3275,2.0573750000000004,3275,2.9846,2.9846
3276,2.188897,3276,2.9846,2.9846
3277,2.104347,3277,2.9846,2.9846
3278,2.038586,3278,2.9846,2.9846
3279,2.0761640000000003,3279,2.9846,2.9846
3280,2.198291,3280,2.9846,2.9846
3281,2.1795020000000003,3281,2.9846,2.9846
3282,2.1888967500000005,3282,2.9846,2.9846
3283,2.160714,3283,2.9846,2.9846
3284,2.21708,3284,2.9846,2.9846
3285,2.066769,3285,2.9846,2.9846
3286,2.123136,3286,2.9846,2.9846
3287,2.141925,3287,2.9846,2.9846
3288,2.141925,3288,2.9846,2.9846
3289,2.160714,3289,2.9846,2.9846
3290,2.038586,3290,2.9846,2.9846
3291,2.0949530000000003,3291,2.9846,2.9846
3292,2.010403,3292,2.9846,2.9846
3293,2.038586,3293,2.9846,2.9846
3294,2.066769,3294,2.9846,2.9846
3295,2.019798,3295,2.9846,2.9846
3296,2.1137420000000002,3296,2.9846,2.9846
3297,2.151319,3297,2.9846,2.9846
3298,2.170108,3298,2.9846,2.9846
3299,2.151319,3299,2.9846,2.9846
3300,2.1513190000000004,3300,2.9846,2.9846
3301,2.1583647500000005,3301,2.9846,2.9846
3302,2.1795020000000003,3302,2.9846,2.9846
3303,2.151319,3303,2.9846,2.9846
3304,2.066769,3304,2.9846,2.9846
3305,2.0761640000000003,3305,2.9846,2.9846
3306,2.254658,3306,2.9846,2.9846
3307,2.160714,3307,2.9846,2.9846
3308,2.2922350000000002,3308,2.9846,2.9846
3309,2.170108,3309,2.9846,2.9846
3310,2.0761640000000003,3310,2.9846,2.9846
3311,2.0573750000000004,3311,2.9846,2.9846
3312,1.972826,3312,2.9846,2.9846
3313,2.226475,3313,2.9846,2.9846
3314,2.1137420000000002,3314,2.9846,2.9846
3315,2.151319,3315,2.9846,2.9846
3316,2.151319,3316,2.9846,2.9846
3317,2.170108,3317,2.9846,2.9846
3318,2.198291,3318,2.9846,2.9846
3319,2.170108,3319,2.9846,2.9846
3320,2.0573750000000004,3320,2.9846,2.9846
3321,2.188897,3321,2.9846,2.9846
3322,2.0949530000000003,3322,2.9846,2.9846
3323,1.991614,3323,2.9846,2.9846
3324,2.1137420000000002,3324,2.9846,2.9846
3325,2.066769,3325,2.9846,2.9846
3326,2.13253,3326,2.9846,2.9846
3327,1.972826,3327,2.9846,2.9846
3328,2.019798,3328,2.9846,2.9846
3329,2.104347,3329,2.9846,2.9846
3330,2.160714,3330,2.9846,2.9846
3331,2.160714,3331,2.9846,2.9846
3332,2.12783325,3332,2.9846,2.9846
3333,2.066769,3333,2.9846,2.9846
3334,2.123136,3334,2.9846,2.9846
3335,2.21708,3335,2.9846,2.9846
3336,2.198291,3336,2.9846,2.9846
3337,2.235869,3337,2.9846,2.9846
3338,2.0573750000000004,3338,2.9846,2.9846
3339,2.141925,3339,2.9846,2.9846
3340,2.085558,3340,2.9846,2.9846
3341,2.0949530000000003,3341,2.9846,2.9846
3342,2.066769,3342,2.9846,2.9846
3343,2.13253,3343,2.9846,2.9846
3344,2.1137420000000002,3344,2.9846,2.9846
3345,2.010403,3345,2.9846,2.9846
3346,2.038586,3346,2.9846,2.9846
3347,2.0738152500000004,3347,2.9846,2.9846
3348,2.151319,3348,2.9846,2.9846
3349,2.0949530000000003,3349,2.9846,2.9846
3350,2.141925,3350,2.9846,2.9846
3351,2.1137420000000002,3351,2.9846,2.9846
3352,2.141925,3352,2.9846,2.9846
3353,2.146622,3353,2.9846,2.9846
3354,2.1795020000000003,3354,2.9846,2.9846
3355,2.151319,3355,2.9846,2.9846
3356,2.0949530000000003,3356,2.9846,2.9846
3357,2.141925,3357,2.9846,2.9846
3358,2.047981,3358,2.9846,2.9846
3359,2.104347,3359,2.9846,2.9846
3360,2.1137420000000002,3360,2.9846,2.9846
3361,2.0761640000000003,3361,2.9846,2.9846
3362,2.141925,3362,2.9846,2.9846
3363,2.066769,3363,2.9846,2.9846
3364,2.0949530000000003,3364,2.9846,2.9846
3365,2.1795020000000003,3365,2.9846,2.9846
3366,2.0573750000000004,3366,2.9846,2.9846
3367,2.141925,3367,2.9846,2.9846
3368,2.1137420000000002,3368,2.9846,2.9846
3369,2.104347,3369,2.9846,2.9846
3370,2.104347,3370,2.9846,2.9846
3371,2.0761640000000003,3371,2.9846,2.9846
3372,2.10669575,3372,2.9846,2.9846
3373,2.123136,3373,2.9846,2.9846
3374,2.0673566875,3374,2.9846,2.9846
3375,2.010403,3375,2.9846,2.9846
3376,2.029192,3376,2.9846,2.9846
3377,1.9822200000000003,3377,2.9846,2.9846
3378,2.019798,3378,2.9846,2.9846
3379,2.160714,3379,2.9846,2.9846
3380,2.160714,3380,2.9846,2.9846
3381,2.104347,3381,2.9846,2.9846
3382,2.066769,3382,2.9846,2.9846
3383,2.0949530000000003,3383,2.9846,2.9846
3384,2.038586,3384,2.9846,2.9846
